Date,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
12/3/2008,1.428,0.000,239.870,5.800,1.000,0.000,18.000
22/2/2009,0.388,0.188,242.290,1.800,0.000,0.000,0.000
21/10/2007,0.314,0.090,242.650,1.400,0.000,2.000,0.000
9/9/2007,0.230,0.000,239.100,1.000,0.000,0.000,0.000
16/5/2010,3.450,0.198,238.020,14.600,1.000,29.000,18.000
11/5/2010,1.332,0.052,241.440,5.400,0.000,0.000,19.000
1/10/2008,0.402,0.200,242.650,1.800,0.000,0.000,1.000
9/1/2009,1.278,0.094,243.230,5.200,1.000,0.000,0.000
21/12/2008,2.774,0.000,238.260,11.600,0.000,0.000,17.000
6/12/2009,0.298,0.000,244.550,1.400,0.000,0.000,1.000
8/8/2008,0.080,0.000,240.070,0.200,0.000,0.000,1.000
29/12/2006,1.682,0.224,231.400,7.200,0.000,1.000,0.000
4/5/2008,0.994,0.214,240.770,4.200,0.000,0.000,12.000
2/9/2007,0.174,0.092,241.900,0.800,0.000,1.000,0.000
14/1/2009,1.348,0.174,244.000,5.600,0.000,0.000,0.000
20/12/2007,3.646,0.000,239.520,15.200,38.000,0.000,18.000
30/10/2007,1.372,0.060,242.170,5.600,0.000,0.000,18.000
18/5/2010,1.348,0.000,241.820,5.600,0.000,0.000,19.000
21/12/2007,0.250,0.000,246.740,1.000,0.000,0.000,0.000
29/11/2008,1.304,0.056,243.120,5.200,0.000,0.000,18.000
16/10/2009,0.244,0.000,243.030,1.000,0.000,0.000,1.000
6/12/2009,0.726,0.308,244.170,3.200,0.000,0.000,0.000
23/2/2010,1.322,0.000,240.250,5.400,0.000,0.000,0.000
11/5/2008,0.230,0.120,240.700,1.000,0.000,1.000,0.000
16/10/2009,1.404,0.074,241.740,5.800,0.000,0.000,19.000
1/1/2009,2.596,0.052,244.050,10.600,0.000,0.000,18.000
25/7/2008,0.152,0.000,243.530,0.600,0.000,0.000,1.000
3/5/2007,0.272,0.000,237.970,1.200,0.000,0.000,0.000
2/2/2009,3.740,0.056,245.780,15.200,39.000,0.000,19.000
22/1/2009,1.512,0.174,241.600,6.200,0.000,0.000,18.000
23/11/2009,3.418,0.284,237.610,14.600,0.000,0.000,1.000
16/12/2009,0.248,0.000,249.050,1.000,0.000,0.000,0.000
21/6/2007,0.268,0.228,240.490,1.400,0.000,2.000,0.000
19/11/2007,1.526,0.118,243.960,6.200,0.000,0.000,0.000
31/7/2007,0.100,0.000,233.720,0.400,0.000,0.000,0.000
19/2/2007,1.432,0.292,237.340,6.000,0.000,0.000,18.000
16/10/2007,0.308,0.100,237.520,1.400,0.000,0.000,0.000
15/5/2008,0.806,0.208,238.030,3.600,0.000,0.000,9.000
21/1/2007,3.258,0.468,236.700,14.600,29.000,0.000,17.000
16/10/2009,1.422,0.158,236.440,6.000,0.000,0.000,18.000
29/2/2008,1.574,0.000,240.630,6.400,0.000,0.000,18.000
2/1/2010,0.508,0.368,242.970,2.600,0.000,1.000,1.000
15/5/2009,0.434,0.090,242.970,1.800,0.000,0.000,0.000
25/10/2007,2.296,0.128,236.620,9.600,1.000,0.000,0.000
29/2/2008,0.208,0.000,237.280,0.800,0.000,0.000,0.000
24/9/2007,0.108,0.000,239.120,0.600,0.000,0.000,0.000
2/4/2010,1.596,0.078,244.580,6.400,0.000,0.000,19.000
22/8/2009,2.166,0.774,240.210,9.400,2.000,1.000,18.000
3/10/2009,0.342,0.244,240.590,1.600,0.000,1.000,0.000
10/11/2008,0.374,0.086,239.490,1.600,0.000,0.000,0.000
5/4/2008,1.460,0.196,241.220,6.000,0.000,1.000,18.000
21/6/2008,0.682,0.000,239.450,2.800,0.000,1.000,1.000
13/11/2008,0.378,0.092,245.430,1.600,0.000,0.000,0.000
8/2/2008,1.324,0.000,243.810,5.400,0.000,0.000,19.000
22/6/2007,1.240,0.102,236.290,5.200,0.000,0.000,17.000
10/7/2008,0.248,0.146,240.670,1.200,0.000,0.000,1.000
5/1/2008,3.718,0.056,237.470,15.600,37.000,0.000,18.000
14/4/2008,0.522,0.244,242.420,2.400,0.000,0.000,1.000
3/11/2010,0.402,0.210,243.690,1.800,0.000,2.000,0.000
23/12/2006,3.606,0.058,238.210,15.400,0.000,0.000,18.000
19/2/2009,0.288,0.056,239.960,1.200,1.000,0.000,0.000
20/12/2008,0.514,0.064,246.010,2.200,0.000,0.000,0.000
23/12/2009,1.346,0.000,248.490,5.400,0.000,0.000,19.000
3/4/2008,1.288,0.050,241.270,5.200,0.000,0.000,18.000
22/9/2010,0.986,0.078,244.560,4.000,0.000,0.000,1.000
27/3/2008,1.746,0.122,239.050,7.200,0.000,2.000,18.000
19/11/2010,1.394,0.064,240.730,5.800,0.000,0.000,18.000
20/7/2008,2.274,0.214,239.170,9.800,0.000,0.000,19.000
3/4/2008,0.388,0.124,241.510,1.600,0.000,1.000,0.000
24/7/2008,1.478,0.222,239.640,6.200,0.000,0.000,18.000
6/12/2008,0.386,0.214,245.610,1.800,0.000,2.000,0.000
24/11/2010,2.324,0.140,236.760,9.800,0.000,0.000,0.000
29/8/2010,0.454,0.176,239.990,2.000,0.000,1.000,1.000
30/3/2010,1.444,0.200,238.500,6.000,0.000,1.000,18.000
25/9/2008,0.148,0.000,240.080,0.600,0.000,0.000,1.000
23/10/2008,0.676,0.050,239.870,3.200,0.000,0.000,1.000
28/10/2010,3.060,0.358,241.880,12.600,0.000,38.000,1.000
7/2/2010,0.364,0.084,242.380,1.400,0.000,0.000,0.000
5/5/2010,1.406,0.046,234.680,6.000,0.000,0.000,17.000
13/8/2009,0.232,0.118,242.780,1.000,0.000,0.000,1.000
6/8/2008,0.264,0.282,242.840,1.600,0.000,1.000,1.000
29/11/2008,1.404,0.048,243.840,5.600,1.000,0.000,19.000
18/5/2007,0.324,0.050,236.560,1.400,0.000,0.000,0.000
2/2/2010,1.504,0.220,244.060,6.200,0.000,0.000,19.000
4/6/2010,0.382,0.218,242.180,1.800,0.000,1.000,1.000
9/3/2010,0.362,0.124,245.240,1.600,0.000,0.000,1.000
24/2/2007,0.278,0.070,233.340,1.200,0.000,0.000,0.000
16/5/2010,0.290,0.000,241.650,1.400,0.000,0.000,1.000
6/8/2007,0.102,0.000,236.070,0.400,0.000,0.000,0.000
4/10/2007,0.370,0.174,240.340,1.600,0.000,0.000,0.000
3/9/2010,0.326,0.080,240.060,1.400,0.000,0.000,1.000
1/4/2008,1.596,0.058,241.250,6.600,0.000,0.000,18.000
30/8/2007,0.206,0.132,240.480,1.000,0.000,0.000,0.000
26/4/2009,0.632,0.246,243.490,2.800,0.000,0.000,1.000
27/3/2007,0.224,0.000,243.880,1.000,0.000,0.000,0.000
3/7/2008,0.282,0.182,239.080,1.400,0.000,0.000,1.000
17/1/2008,1.500,0.138,238.120,6.200,0.000,1.000,18.000
5/3/2008,2.706,0.132,237.610,11.400,0.000,4.000,0.000
2/5/2010,1.736,0.144,242.480,7.200,0.000,1.000,18.000
2/5/2008,0.252,0.000,241.120,1.000,0.000,0.000,0.000
9/3/2010,0.442,0.262,245.990,2.000,0.000,1.000,0.000
26/6/2010,1.384,0.210,239.920,5.800,0.000,0.000,19.000
14/5/2008,1.534,0.246,242.480,6.400,0.000,1.000,19.000
3/1/2008,0.362,0.104,246.440,1.600,0.000,0.000,0.000
10/6/2007,0.788,0.228,242.040,3.400,2.000,0.000,0.000
21/12/2006,0.516,0.000,241.590,2.200,0.000,0.000,0.000
29/6/2008,2.220,0.284,238.630,9.400,0.000,1.000,30.000
7/9/2010,2.732,0.000,243.390,11.200,39.000,0.000,1.000
27/10/2009,0.498,0.234,238.040,2.200,0.000,1.000,1.000
12/9/2010,1.360,0.000,243.070,5.600,1.000,0.000,19.000
25/8/2007,1.382,0.238,237.790,5.800,1.000,1.000,18.000
15/9/2009,1.608,0.000,240.760,6.600,0.000,0.000,19.000
21/12/2007,0.500,0.000,247.500,2.000,0.000,0.000,0.000
11/1/2008,0.426,0.222,245.580,2.000,0.000,1.000,0.000
15/10/2007,0.414,0.224,241.090,1.800,0.000,2.000,0.000
6/12/2007,1.866,0.000,236.660,7.800,0.000,0.000,0.000
22/10/2008,0.330,0.000,240.840,1.400,0.000,0.000,1.000
8/8/2009,0.792,0.146,241.280,3.200,0.000,0.000,11.000
2/5/2010,1.840,0.428,240.870,7.800,0.000,2.000,19.000
30/6/2008,0.352,0.132,242.010,1.400,0.000,0.000,0.000
23/8/2009,0.480,0.298,242.340,2.200,0.000,0.000,1.000
9/7/2010,1.460,0.234,241.160,6.000,0.000,1.000,1.000
3/2/2008,1.038,0.206,239.280,4.400,0.000,8.000,0.000
9/8/2007,1.900,0.144,233.790,9.000,0.000,27.000,0.000
4/2/2009,0.284,0.074,247.840,1.200,0.000,0.000,0.000
27/6/2007,3.174,0.000,238.200,13.400,0.000,33.000,17.000
16/12/2008,0.344,0.000,244.240,1.600,0.000,0.000,0.000
11/5/2010,0.618,0.314,245.590,2.800,0.000,1.000,1.000
5/5/2007,0.592,0.216,235.610,2.600,0.000,2.000,0.000
4/10/2008,2.700,0.142,237.600,11.400,0.000,2.000,28.000
14/2/2010,0.512,0.072,246.240,2.000,0.000,1.000,0.000
15/5/2010,0.494,0.096,242.330,2.200,0.000,0.000,0.000
20/11/2009,1.500,0.066,243.800,6.000,0.000,0.000,19.000
23/2/2010,0.248,0.048,242.890,1.000,0.000,0.000,1.000
22/5/2008,1.456,0.082,238.750,6.000,0.000,0.000,18.000
22/9/2007,1.228,0.000,237.460,5.000,0.000,0.000,17.000
17/3/2010,0.272,0.000,242.620,1.000,0.000,0.000,1.000
3/10/2009,1.316,0.116,238.040,5.400,0.000,0.000,18.000
3/8/2009,0.322,0.262,242.310,1.600,0.000,1.000,1.000
4/7/2007,1.258,0.078,237.970,5.200,0.000,1.000,17.000
18/7/2009,0.390,0.094,241.410,1.800,0.000,1.000,1.000
4/8/2009,0.136,0.000,241.020,0.600,0.000,0.000,1.000
23/2/2009,4.380,0.000,235.870,18.400,0.000,35.000,17.000
17/1/2009,0.636,0.000,247.690,2.600,1.000,0.000,0.000
10/6/2008,0.466,0.330,242.180,2.200,0.000,0.000,1.000
5/1/2009,0.392,0.084,247.470,1.600,0.000,0.000,0.000
18/9/2008,1.366,0.114,240.420,5.600,0.000,0.000,18.000
5/3/2008,3.732,0.052,238.870,15.600,0.000,38.000,18.000
4/2/2008,1.414,0.066,239.170,5.800,1.000,0.000,18.000
22/3/2008,0.220,0.000,243.130,0.800,0.000,0.000,0.000
22/10/2009,1.404,0.088,240.710,5.800,0.000,0.000,19.000
9/2/2009,1.220,0.000,243.060,5.000,0.000,0.000,0.000
6/8/2007,0.268,0.216,235.230,1.400,0.000,0.000,0.000
5/7/2010,0.170,0.000,239.650,0.800,0.000,0.000,0.000
2/1/2007,0.470,0.000,244.150,2.000,0.000,0.000,0.000
19/2/2008,1.328,0.000,241.610,5.400,0.000,0.000,17.000
18/10/2007,1.598,0.070,239.810,6.600,0.000,0.000,18.000
22/1/2007,0.320,0.000,241.980,1.400,0.000,0.000,0.000
24/2/2009,1.746,0.072,237.920,7.200,0.000,1.000,18.000
20/3/2007,0.400,0.254,247.160,1.800,0.000,1.000,0.000
10/12/2009,0.824,0.000,244.290,4.000,0.000,0.000,8.000
23/11/2010,0.230,0.000,245.550,1.000,0.000,0.000,0.000
3/9/2009,0.192,0.000,242.400,0.800,0.000,0.000,0.000
29/10/2008,0.756,0.056,240.810,3.000,0.000,2.000,0.000
17/6/2009,0.224,0.062,244.880,1.200,0.000,0.000,0.000
12/4/2010,1.388,0.076,243.200,5.600,0.000,1.000,19.000
6/11/2010,0.336,0.080,241.550,1.400,0.000,1.000,1.000
20/8/2009,0.296,0.218,240.370,1.400,0.000,1.000,1.000
5/6/2010,3.322,0.236,236.970,15.400,29.000,0.000,17.000
8/4/2010,0.426,0.220,242.600,1.800,0.000,1.000,1.000
13/3/2010,0.316,0.120,243.280,1.400,0.000,1.000,1.000
2/7/2009,0.796,0.218,241.680,3.400,0.000,0.000,1.000
1/5/2008,0.424,0.222,242.650,2.000,0.000,0.000,1.000
13/7/2009,0.306,0.258,242.590,1.600,0.000,1.000,0.000
1/1/2007,2.580,0.102,242.370,10.600,0.000,0.000,0.000
4/6/2009,0.232,0.106,238.530,1.000,0.000,0.000,1.000
27/9/2008,2.950,0.502,238.180,12.400,0.000,0.000,18.000
25/4/2009,1.626,0.206,238.030,6.800,0.000,1.000,18.000
5/2/2010,2.444,0.080,244.580,10.800,0.000,0.000,19.000
26/10/2010,0.524,0.346,246.590,2.400,0.000,1.000,0.000
30/12/2007,1.312,0.000,243.210,5.400,0.000,0.000,18.000
8/4/2009,1.744,0.298,237.430,7.400,0.000,0.000,0.000
29/11/2007,0.334,0.112,247.340,1.400,0.000,0.000,0.000
26/7/2009,1.324,0.130,241.330,5.400,0.000,0.000,19.000
4/9/2009,1.874,0.346,239.280,7.800,0.000,0.000,18.000
1/8/2010,0.154,0.000,240.690,0.600,0.000,0.000,0.000
20/6/2008,0.394,0.332,240.540,2.000,0.000,2.000,0.000
15/1/2007,1.568,0.244,240.840,6.600,0.000,0.000,0.000
4/5/2009,0.410,0.102,242.330,1.800,0.000,0.000,1.000
27/3/2010,0.244,0.000,243.650,1.000,0.000,0.000,1.000
24/7/2007,1.254,0.068,233.880,5.200,0.000,0.000,17.000
5/11/2010,1.434,0.062,236.980,6.000,0.000,0.000,0.000
26/2/2008,0.208,0.000,237.190,0.800,0.000,0.000,0.000
29/3/2009,1.504,0.250,244.790,6.200,1.000,0.000,0.000
24/8/2009,0.314,0.238,240.140,1.600,0.000,0.000,0.000
14/2/2007,2.646,0.098,233.410,11.200,0.000,0.000,0.000
27/8/2007,0.182,0.114,239.890,0.800,0.000,1.000,0.000
14/4/2008,1.480,0.000,246.150,6.000,0.000,0.000,19.000
24/5/2009,0.400,0.210,241.570,1.800,0.000,0.000,1.000
11/8/2010,0.232,0.104,239.930,1.000,0.000,1.000,1.000
13/6/2008,1.424,0.056,238.130,6.000,0.000,0.000,18.000
4/3/2010,0.348,0.090,245.000,1.400,0.000,0.000,1.000
21/9/2008,0.374,0.128,242.220,1.800,0.000,0.000,3.000
16/2/2009,0.826,0.000,239.790,3.600,0.000,0.000,0.000
8/7/2009,1.422,0.212,242.410,5.800,0.000,1.000,19.000
10/1/2008,0.604,0.224,245.650,2.800,0.000,0.000,0.000
31/5/2010,0.334,0.200,241.570,1.600,0.000,2.000,1.000
2/2/2007,1.388,0.120,241.880,5.600,0.000,1.000,18.000
24/7/2009,0.240,0.128,240.940,1.000,0.000,0.000,1.000
12/6/2008,0.294,0.128,240.860,1.400,0.000,0.000,1.000
23/6/2009,0.244,0.112,242.600,1.000,0.000,0.000,0.000
24/4/2010,0.510,0.360,244.830,2.400,0.000,1.000,1.000
17/8/2007,0.198,0.130,239.810,1.000,0.000,0.000,0.000
2/4/2008,1.318,0.078,235.980,5.600,0.000,1.000,17.000
21/7/2008,0.550,0.078,238.750,2.200,0.000,0.000,1.000
15/3/2007,2.554,0.232,240.990,10.600,0.000,0.000,17.000
7/6/2007,0.272,0.066,239.460,1.200,0.000,1.000,0.000
22/4/2008,5.120,0.122,236.220,22.000,0.000,37.000,18.000
31/3/2009,1.410,0.000,241.390,5.800,0.000,0.000,18.000
6/11/2007,1.398,0.000,236.920,5.800,0.000,1.000,0.000
9/11/2009,2.246,0.000,238.750,9.400,0.000,0.000,18.000
17/2/2007,1.760,0.156,235.810,7.400,0.000,0.000,0.000
17/5/2010,0.704,0.000,243.340,3.000,0.000,0.000,1.000
24/5/2007,0.236,0.000,237.700,1.000,0.000,0.000,0.000
15/4/2010,1.388,0.082,239.730,5.800,0.000,0.000,18.000
21/11/2008,0.450,0.188,242.530,2.000,0.000,2.000,0.000
23/5/2010,0.270,0.000,242.420,1.200,0.000,0.000,1.000
24/11/2007,0.320,0.000,243.870,1.200,0.000,0.000,0.000
26/5/2007,0.226,0.000,240.490,1.000,0.000,0.000,0.000
30/9/2009,1.568,0.000,242.230,6.400,1.000,1.000,0.000
8/8/2010,1.248,0.000,242.730,5.000,0.000,0.000,19.000
5/11/2010,1.512,0.200,241.130,6.200,0.000,1.000,19.000
15/5/2007,1.298,0.050,234.630,5.400,0.000,0.000,17.000
3/8/2007,3.256,0.000,227.660,14.200,35.000,0.000,16.000
4/3/2009,0.346,0.082,246.400,1.400,0.000,1.000,0.000
7/4/2008,1.552,0.246,244.750,6.400,0.000,2.000,19.000
9/3/2010,0.778,0.082,239.840,3.200,0.000,1.000,1.000
27/4/2007,0.422,0.112,237.090,1.800,0.000,0.000,0.000
3/4/2010,0.316,0.084,243.500,1.200,0.000,0.000,1.000
4/9/2009,1.416,0.178,238.640,6.000,0.000,2.000,18.000
30/5/2007,0.208,0.048,237.200,0.800,0.000,0.000,0.000
9/7/2010,1.072,0.404,241.000,4.800,0.000,0.000,13.000
26/7/2008,0.218,0.084,240.980,1.000,0.000,0.000,0.000
19/4/2008,2.340,0.320,239.550,9.800,0.000,1.000,18.000
16/7/2008,0.296,0.126,239.610,1.400,0.000,0.000,1.000
3/1/2009,0.216,0.000,246.820,0.800,0.000,0.000,0.000
2/1/2010,0.366,0.184,248.800,1.600,0.000,0.000,0.000
22/11/2009,0.596,0.202,240.740,2.600,0.000,0.000,0.000
8/10/2008,0.250,0.000,239.240,1.000,0.000,0.000,1.000
9/6/2007,0.424,0.208,242.370,2.000,0.000,0.000,0.000
1/4/2009,0.330,0.130,248.460,1.400,0.000,0.000,0.000
8/6/2009,0.246,0.000,241.530,1.200,0.000,0.000,0.000
5/4/2010,3.484,0.234,237.680,15.200,32.000,0.000,18.000
26/6/2008,0.310,0.232,240.980,1.600,0.000,2.000,1.000
11/12/2009,0.950,0.342,241.880,4.200,1.000,1.000,1.000
6/3/2009,1.574,0.068,242.430,6.600,0.000,0.000,18.000
6/7/2010,0.198,0.058,241.380,0.800,0.000,0.000,1.000
31/3/2008,0.232,0.000,244.770,1.000,0.000,0.000,0.000
12/8/2009,1.104,0.246,241.230,5.000,0.000,1.000,13.000
4/3/2009,0.316,0.000,245.030,1.400,0.000,0.000,0.000
15/9/2009,1.350,0.106,240.020,5.600,0.000,0.000,19.000
25/5/2007,0.314,0.082,233.780,1.400,0.000,0.000,0.000
16/12/2007,1.468,0.072,244.440,6.000,0.000,0.000,18.000
16/6/2010,0.998,0.066,238.430,4.200,1.000,0.000,1.000
6/8/2010,0.342,0.246,242.550,1.600,0.000,1.000,1.000
8/11/2010,1.438,0.062,236.360,6.000,1.000,1.000,18.000
5/10/2009,2.430,0.000,236.510,10.200,0.000,0.000,18.000
15/1/2007,0.258,0.046,243.260,1.200,0.000,0.000,0.000
11/6/2010,0.276,0.108,243.950,1.200,0.000,0.000,0.000
25/6/2009,0.830,0.104,241.650,3.400,0.000,0.000,12.000
13/5/2010,3.598,0.056,240.120,15.000,38.000,0.000,18.000
25/6/2008,0.710,0.450,239.980,5.200,0.000,0.000,1.000
5/3/2009,0.312,0.066,244.950,1.400,0.000,0.000,0.000
30/7/2009,0.156,0.000,243.730,0.600,0.000,0.000,1.000
12/4/2009,1.484,0.182,240.670,6.200,0.000,1.000,18.000
20/11/2008,1.414,0.000,238.330,5.800,0.000,1.000,17.000
2/8/2007,1.182,0.100,231.990,5.000,0.000,0.000,17.000
16/8/2009,0.266,0.154,243.380,1.200,0.000,0.000,1.000
28/3/2007,2.792,0.000,235.350,13.000,0.000,0.000,17.000
1/10/2008,0.232,0.000,240.810,1.000,0.000,0.000,1.000
26/6/2009,1.394,0.310,241.920,5.800,0.000,0.000,1.000
27/2/2007,0.224,0.000,245.150,1.000,0.000,0.000,0.000
25/11/2008,2.852,0.070,240.160,11.800,0.000,0.000,18.000
30/7/2009,0.272,0.000,243.460,1.400,0.000,0.000,1.000
15/11/2007,0.220,0.046,241.870,1.000,0.000,0.000,0.000
2/5/2010,1.508,0.194,243.330,6.200,0.000,0.000,19.000
28/12/2009,0.380,0.160,247.500,1.600,0.000,0.000,1.000
25/2/2009,0.206,0.000,235.380,0.800,0.000,0.000,0.000
21/2/2010,3.874,0.182,239.970,16.000,0.000,40.000,18.000
9/3/2007,0.228,0.000,242.200,1.000,0.000,0.000,0.000
27/1/2008,2.316,0.000,241.590,9.600,0.000,0.000,0.000
8/8/2008,0.182,0.152,241.160,0.800,0.000,0.000,1.000
21/6/2009,0.216,0.086,240.900,1.000,0.000,0.000,1.000
27/2/2009,1.492,0.000,241.250,6.200,0.000,0.000,18.000
23/3/2007,2.308,0.000,235.940,9.800,1.000,0.000,17.000
1/8/2008,0.224,0.090,239.840,1.000,0.000,0.000,1.000
2/7/2010,1.044,0.322,237.450,4.600,0.000,0.000,12.000
20/5/2008,0.496,0.366,240.990,2.600,0.000,2.000,1.000
12/11/2008,1.948,0.056,239.210,8.400,0.000,0.000,7.000
27/7/2008,0.974,0.566,237.440,4.800,2.000,1.000,5.000
23/3/2010,2.154,0.150,239.300,9.600,12.000,1.000,18.000
17/8/2007,1.270,0.124,241.390,5.200,0.000,0.000,17.000
25/11/2007,0.230,0.000,247.490,1.000,0.000,0.000,0.000
17/6/2010,1.272,0.000,240.510,5.200,0.000,0.000,18.000
27/9/2008,0.150,0.000,240.600,0.600,0.000,0.000,0.000
29/6/2007,1.248,0.118,239.300,5.200,0.000,0.000,0.000
16/11/2007,1.838,0.000,237.220,7.600,0.000,0.000,0.000
17/3/2009,1.368,0.122,238.840,5.600,0.000,0.000,17.000
11/11/2009,2.558,0.066,241.020,10.600,0.000,2.000,19.000
2/10/2007,0.270,0.000,239.530,1.000,0.000,0.000,0.000
9/6/2007,0.390,0.202,241.380,1.800,0.000,0.000,0.000
2/8/2007,0.212,0.000,235.490,0.800,0.000,0.000,0.000
5/2/2009,2.464,0.086,238.310,10.200,0.000,0.000,17.000
1/12/2008,5.902,0.000,236.450,25.000,0.000,0.000,17.000
1/4/2007,2.780,0.156,238.150,12.000,0.000,0.000,17.000
5/8/2007,0.102,0.000,234.300,0.400,0.000,0.000,0.000
31/10/2009,0.300,0.090,240.720,1.200,0.000,1.000,0.000
8/9/2010,0.268,0.072,241.160,1.200,0.000,1.000,1.000
7/12/2008,2.114,0.000,242.740,8.600,0.000,0.000,18.000
28/10/2007,0.382,0.232,241.490,1.800,0.000,1.000,0.000
15/6/2009,0.276,0.098,241.240,1.200,1.000,0.000,1.000
7/2/2008,2.312,0.150,239.000,9.600,0.000,1.000,18.000
14/7/2010,0.316,0.000,239.890,1.600,0.000,0.000,0.000
3/11/2007,1.342,0.080,239.310,5.600,0.000,1.000,18.000
1/1/2010,0.628,0.126,240.460,2.600,0.000,1.000,1.000
2/9/2010,1.656,0.070,240.220,6.800,0.000,2.000,18.000
23/1/2008,0.358,0.000,243.540,1.600,0.000,0.000,0.000
20/2/2010,1.656,0.062,240.150,6.800,0.000,1.000,18.000
23/7/2010,0.942,0.314,240.510,4.000,0.000,1.000,13.000
6/5/2009,0.288,0.000,239.760,1.200,0.000,0.000,1.000
29/4/2008,0.930,0.212,241.850,4.000,0.000,0.000,11.000
24/10/2008,2.222,0.264,233.350,9.600,1.000,0.000,0.000
26/11/2007,0.220,0.000,243.130,1.000,0.000,0.000,0.000
20/5/2008,1.470,0.106,242.830,6.000,0.000,1.000,18.000
11/7/2008,0.322,0.258,240.570,1.600,0.000,2.000,0.000
23/12/2008,0.490,0.128,242.250,2.000,2.000,0.000,0.000
11/12/2007,0.328,0.112,246.510,1.400,0.000,0.000,0.000
8/6/2009,0.242,0.000,239.560,1.200,0.000,0.000,0.000
10/11/2007,3.240,0.136,234.870,13.800,0.000,0.000,17.000
17/6/2008,1.260,0.104,241.270,5.200,0.000,0.000,18.000
25/9/2010,1.258,0.050,237.750,5.200,0.000,1.000,18.000
22/11/2008,0.374,0.084,242.220,1.600,0.000,0.000,0.000
3/3/2008,0.506,0.000,239.660,2.000,0.000,0.000,0.000
15/11/2009,0.226,0.000,244.710,0.800,0.000,0.000,1.000
29/3/2010,2.450,0.090,237.770,10.200,0.000,0.000,18.000
8/8/2009,0.952,0.320,240.980,4.200,0.000,0.000,12.000
1/11/2008,0.616,0.202,244.940,2.800,0.000,0.000,0.000
4/1/2010,1.776,0.118,244.170,7.200,0.000,0.000,1.000
10/8/2010,0.158,0.000,243.360,0.600,0.000,0.000,1.000
24/6/2007,0.396,0.104,241.350,2.000,0.000,1.000,0.000
27/4/2009,3.592,0.210,237.330,15.400,0.000,1.000,19.000
25/1/2008,2.360,0.122,243.800,10.000,0.000,0.000,0.000
15/6/2010,1.116,0.072,243.380,4.600,0.000,0.000,1.000
22/5/2009,0.436,0.244,243.310,2.000,0.000,1.000,1.000
25/5/2009,2.958,0.158,237.560,12.600,0.000,2.000,18.000
28/8/2008,0.208,0.170,239.930,1.200,0.000,1.000,1.000
21/7/2008,0.186,0.000,239.010,0.800,0.000,0.000,1.000
14/1/2009,1.560,0.106,245.510,6.200,2.000,0.000,18.000
10/2/2007,1.832,0.116,240.340,7.600,0.000,1.000,0.000
16/12/2008,2.508,0.000,243.360,10.200,0.000,0.000,18.000
20/9/2010,0.208,0.000,244.120,1.000,0.000,0.000,1.000
19/3/2008,0.296,0.000,245.830,1.200,0.000,0.000,0.000
28/10/2008,0.214,0.052,243.430,0.800,0.000,0.000,0.000
22/2/2007,2.360,0.080,239.530,9.800,0.000,0.000,0.000
15/8/2010,0.348,0.184,239.380,1.800,0.000,1.000,0.000
24/4/2010,0.536,0.156,242.240,2.200,0.000,1.000,0.000
9/7/2008,0.312,0.240,240.010,1.600,0.000,0.000,1.000
21/3/2007,1.442,0.088,234.370,6.200,0.000,0.000,0.000
3/8/2009,1.310,0.120,240.960,5.400,0.000,0.000,19.000
9/6/2008,1.102,0.000,242.350,4.400,1.000,0.000,0.000
8/4/2010,0.410,0.120,244.860,1.600,0.000,1.000,1.000
30/11/2009,0.966,0.442,245.070,4.200,0.000,1.000,1.000
17/11/2007,0.948,0.046,243.830,3.800,0.000,0.000,0.000
4/3/2008,1.470,0.214,240.590,6.000,0.000,1.000,17.000
1/4/2007,1.842,0.214,243.400,7.600,2.000,2.000,18.000
27/7/2010,0.260,0.110,240.270,1.200,0.000,0.000,1.000
28/3/2009,0.960,0.164,245.230,4.000,0.000,0.000,0.000
26/1/2007,0.228,0.000,247.560,1.000,0.000,0.000,0.000
14/1/2007,0.376,0.254,240.370,1.800,0.000,1.000,0.000
26/4/2007,0.446,0.064,233.270,2.200,0.000,0.000,0.000
29/8/2007,0.114,0.000,241.980,0.400,0.000,0.000,0.000
12/11/2007,2.582,0.262,243.460,10.800,0.000,39.000,0.000
12/6/2008,0.416,0.114,238.000,2.000,0.000,0.000,1.000
24/3/2008,2.804,0.108,243.610,11.600,0.000,21.000,18.000
25/2/2010,2.158,0.144,232.580,9.200,0.000,0.000,17.000
14/9/2009,0.194,0.000,243.120,0.800,0.000,0.000,1.000
14/12/2007,0.502,0.160,242.580,2.200,0.000,0.000,0.000
14/12/2007,2.054,0.000,242.270,8.600,0.000,11.000,18.000
1/12/2009,0.296,0.000,245.440,1.200,0.000,0.000,0.000
16/6/2008,0.152,0.000,240.210,0.600,0.000,0.000,0.000
16/5/2008,0.352,0.138,244.300,1.600,0.000,0.000,1.000
31/12/2006,2.436,0.098,234.850,10.200,0.000,0.000,0.000
14/12/2008,0.278,0.000,245.590,1.200,0.000,0.000,0.000
2/8/2009,0.234,0.134,241.090,1.000,0.000,0.000,1.000
16/1/2008,2.604,0.394,241.670,11.200,1.000,28.000,0.000
14/11/2007,1.462,0.210,240.150,6.000,0.000,0.000,18.000
12/8/2008,0.150,0.122,239.750,0.800,0.000,0.000,0.000
19/4/2008,0.404,0.098,244.570,1.800,0.000,0.000,1.000
